names,scores,logfoldchanges,pvals,pvals_adj,target_gene,condition
CARHSP1,-5.8650556,-0.6244068,4.489822953470771e-09,1.2098032030988514e-06,IFNGR2,IFNγ
LGALS3BP,-5.88779,-0.36731744,3.913929701196108e-09,1.0667482882156566e-06,IFNGR2,IFNγ
TAPBP,-5.982047,-0.7222796,2.2035041487235687e-09,6.075522136573635e-07,IFNGR2,IFNγ
CD7,-6.033995,-2.491563,1.5995480564608415e-09,4.462174531152879e-07,IFNGR2,IFNγ
PARP9,-6.091657,-1.40031,1.1174767305512128e-09,3.1544771708131375e-07,IFNGR2,IFNγ
CTSL,-6.0945926,-0.263943,1.097165357113379e-09,3.134456017815957e-07,IFNGR2,IFNγ
SP140L,-6.177456,-0.7855464,6.514279257593249e-10,1.883738899464038e-07,IFNGR2,IFNγ
OPTN,-6.227511,-1.1357198,4.73904290256534e-10,1.4046523163203666e-07,IFNGR2,IFNγ
STAT3,-6.2552304,-0.8270965,3.9692988483515453e-10,1.1913925859760992e-07,IFNGR2,IFNγ
SOCS1,-6.275134,-2.5761998,3.4933308198590813e-10,1.0619725692371608e-07,IFNGR2,IFNγ
GSDMD,-6.3477154,-0.7734414,2.1853581743338232e-10,6.729767925948522e-08,IFNGR2,IFNγ
IRF2,-6.384449,-1.3565999,1.7201569265615496e-10,5.366889610872035e-08,IFNGR2,IFNγ
CFH,-6.471116,-1.2403575,9.728178444130817e-11,3.1172238819895937e-08,IFNGR2,IFNγ
GUK1,-6.4835687,-0.16859373,8.957798519761885e-11,2.9096892945286825e-08,IFNGR2,IFNγ
CIITA,-6.572355,-2.6872602,4.952573488422917e-11,1.631047535520614e-08,IFNGR2,IFNγ
PSMA4,-6.6595078,-0.31644958,2.7474609565352078e-11,9.175745662163782e-09,IFNGR2,IFNγ
GOLM1,-6.7883964,-0.91165495,1.133866114118467e-11,3.840890471139584e-09,IFNGR2,IFNγ
SAMHD1,-6.8093076,-1.6323335,9.806946050700859e-12,3.370178329771286e-09,IFNGR2,IFNγ
CTSC,-6.8101935,-0.41882858,9.746751284996938e-12,3.370178329771286e-09,IFNGR2,IFNγ
DTX3L,-6.8371663,-1.6896503,8.077498675801114e-12,2.858711173143224e-09,IFNGR2,IFNγ
SP100,-6.872354,-0.67460155,6.315098179272095e-12,2.26884254586212e-09,IFNGR2,IFNγ
SOD2,-7.001399,-0.9299157,2.5341885959521353e-12,9.389168748002662e-10,IFNGR2,IFNγ
SP110,-7.002007,-1.2947834,2.523214513920947e-12,9.389168748002662e-10,IFNGR2,IFNγ
CASP1,-7.0613537,-1.4907287,1.648881055003697e-12,6.306172189717365e-10,IFNGR2,IFNγ
DYNLT1,-7.076169,-0.39937988,1.4819427657422922e-12,5.760627354308399e-10,IFNGR2,IFNγ
IFIT3,-7.113771,-2.0304532,1.129145925548405e-12,4.4623846977672964e-10,IFNGR2,IFNγ
BATF3,-7.149879,-1.8324785,8.685434455501331e-13,3.490661386590637e-10,IFNGR2,IFNγ
GSTK1,-7.238161,-0.96806896,4.548085227660856e-13,1.859382705487831e-10,IFNGR2,IFNγ
B2M,-7.359877,-0.15023953,1.84079783200735e-13,7.657718981150575e-11,IFNGR2,IFNγ
XRN1,-7.3791904,-1.1694863,1.5925503324928456e-13,6.74331312215542e-11,IFNGR2,IFNγ
CD74,-7.478119,-1.6656775,7.539385565198765e-14,3.2504347367635104e-11,IFNGR2,IFNγ
TAP2,-7.479717,-1.317203,7.44828467664965e-14,3.2504347367635104e-11,IFNGR2,IFNγ
DNPEP,-7.561347,-0.749742,3.9891614678905554e-14,1.784735787294733e-11,IFNGR2,IFNγ
HLA-DRA,-7.5916543,-1.8659899,3.1584636592373717e-14,1.4402594286122415e-11,IFNGR2,IFNγ
RBCK1,-7.678391,-0.60860395,1.6109937611006363e-14,7.490173345729076e-12,IFNGR2,IFNγ
CXCL11,-7.7716575,-1.9280685,7.746562459061764e-15,3.673729780585451e-12,IFNGR2,IFNγ
IFITM3,-8.056651,-0.6605642,7.841314116156464e-16,3.7945559249449403e-13,IFNGR2,IFNγ
ISG20,-8.10483,-1.5933774,5.281927246231722e-16,2.609272059638471e-13,IFNGR2,IFNγ
PML,-8.109589,-1.6430928,5.079127958502599e-16,2.5624740883407155e-13,IFNGR2,IFNγ
CSF1,-8.326864,-1.5729622,8.301196979978457e-17,4.279086582374982e-14,IFNGR2,IFNγ
NUB1,-8.381122,-0.7127173,5.242550115904546e-17,2.7624744077406356e-14,IFNGR2,IFNγ
PMAIP1,-8.437308,-0.8104117,3.247302135964609e-17,1.7500006419998365e-14,IFNGR2,IFNγ
PPA1,-8.578632,-0.4682285,9.600789823460489e-18,5.2942774021836074e-15,IFNGR2,IFNγ
MSRB1,-8.613524,-1.3547415,7.084790632664065e-18,3.999870368612626e-15,IFNGR2,IFNγ
XAF1,-8.782395,-2.2085087,1.6003001976816762e-18,9.255199582299489e-16,IFNGR2,IFNγ
HAPLN3,-8.967591,-2.303764,3.0306969237920356e-19,1.7965971364239185e-16,IFNGR2,IFNγ
BST2,-8.984594,-1.2098835,2.596900721827364e-19,1.5789156388710373e-16,IFNGR2,IFNγ
PLSCR1,-9.090679,-1.3113511,9.842249199947552e-20,6.141563500767272e-17,IFNGR2,IFNγ
CASP4,-9.367249,-0.9208892,7.444774400640872e-21,4.771094340216118e-18,IFNGR2,IFNγ
NMI,-9.631592,-1.4552952,5.881145218690129e-22,3.873714317377232e-19,IFNGR2,IFNγ
IFI16,-9.693561,-0.6062559,3.2113274062867193e-22,2.1756284416534484e-19,IFNGR2,IFNγ
CTSS,-9.90573,-1.6335655,3.930896080727793e-23,2.741453172535807e-20,IFNGR2,IFNγ
CD47,-9.981072,-0.9613315,1.844617268750757e-23,1.3254413538369076e-20,IFNGR2,IFNγ
ISG15,-10.095772,-0.9981153,5.767564419109101e-24,4.2737652345598445e-21,IFNGR2,IFNγ
APOL1,-10.364422,-1.7287333,3.5992916588233606e-25,2.753109800452243e-22,IFNGR2,IFNγ
GBP3,-10.663431,-1.7051756,1.5092465093378862e-26,1.1929084409806653e-23,IFNGR2,IFNγ
APOL6,-10.87164,-1.5489985,1.5734665357895627e-27,1.2865530516083487e-24,IFNGR2,IFNγ
PSME2,-10.978402,-0.7361149,4.854355900228585e-28,4.1109459680792927e-25,IFNGR2,IFNγ
NNMT,-10.991532,-0.5656244,4.197395957922662e-28,3.686246405713414e-25,IFNGR2,IFNγ
IFI35,-11.028196,-1.5880212,2.794128895773561e-28,2.5482455529454875e-25,IFNGR2,IFNγ
ETV7,-11.470528,-2.39671,1.8552527123090464e-30,1.7596700925708844e-27,IFNGR2,IFNγ
VAMP5,-11.500713,-1.1123354,1.3083002533404538e-30,1.2926006503003683e-27,IFNGR2,IFNγ
APOL2,-11.533052,-1.6311504,8.98986024804036e-31,9.268155052240565e-28,IFNGR2,IFNγ
HLA-B,-11.6057205,-1.0211291,3.854265252831771e-31,4.154197167052134e-28,IFNGR2,IFNγ
EPSTI1,-11.765646,-1.9350891,5.867527625764927e-32,6.625276907720854e-29,IFNGR2,IFNγ
CLEC2B,-12.392826,-1.2508368,2.8579068190962655e-35,3.388334324720532e-32,IFNGR2,IFNγ
SECTM1,-13.063218,-1.8191444,5.342091379317813e-39,6.666930041388631e-36,IFNGR2,IFNγ
SAMD9L,-13.130433,-1.9607034,2.203937177426402e-39,2.9033199083963802e-36,IFNGR2,IFNγ
RNF213,-14.484572,-1.365773,1.51663633755147e-47,2.1154400491776737e-44,IFNGR2,IFNγ
ICAM1,-14.7050085,-1.279351,5.986345364753542e-49,8.87176383056475e-46,IFNGR2,IFNγ
PSMB8,-15.273345,-1.0460362,1.1511315736877538e-52,1.819708791685601e-49,IFNGR2,IFNγ
PSMB9,-15.401591,-1.6017684,1.5969047701620924e-53,2.704700422148824e-50,IFNGR2,IFNγ
RARRES3,-15.552069,-2.0909371,1.540484409010155e-54,2.8098435620345227e-51,IFNGR2,IFNγ
LAP3,-15.678509,-1.2385862,2.1217789943850964e-55,4.19263529290495e-52,IFNGR2,IFNγ
HLA-E,-16.091835,-1.3382164,2.910809250107911e-58,6.274646267141708e-55,IFNGR2,IFNγ
PARP14,-16.514349,-2.0167606,2.892653183774446e-61,6.859059229365965e-58,IFNGR2,IFNγ
UBE2L6,-16.745674,-1.6257619,6.089587009157369e-63,1.604403190679328e-59,IFNGR2,IFNγ
STAT1,-16.852072,-1.2332219,1.013024067343103e-63,3.0026033356049575e-60,IFNGR2,IFNγ
TAP1,-17.373116,-1.8652024,1.3186791754545034e-67,4.4669315154824546e-64,IFNGR2,IFNγ
IRF1,-17.57917,-1.5509719,3.557414918040553e-69,1.4058903756096265e-65,IFNGR2,IFNγ
IDO1,-17.637075,-2.3811226,1.2791080098110088e-69,6.066041825727728e-66,IFNGR2,IFNγ
GBP2,-17.719765,-2.473272,2.9513974230690235e-70,1.7495883923953172e-66,IFNGR2,IFNγ
WARS,-17.869183,-1.5406092,2.0497267890013362e-71,1.6201040540266562e-67,IFNGR2,IFNγ
GBP4,-18.3037,-2.6694784,7.731692318714189e-75,9.166694413067543e-71,IFNGR2,IFNγ
GBP1,-18.359642,-1.4977045,2.7642544548540783e-75,6.554600163349991e-71,IFNGR2,IFNγ
LRPAP1,-13.290558,-1.7599956,2.6261311160547353e-40,6.227082102388989e-36,LRPAP1,IFNγ
TGFB1,-10.180999,-2.5009181,2.4107386375636567e-24,5.716343457390943e-20,TGFB1,IFNγ
STOM,-5.6799407,-1.3063534,1.3474152395960572e-08,0.0003194991016130171,STOM,IFNγ
ID3,-6.2190266,-0.74751323,5.002485558546242e-10,5.930946878212424e-06,SMAD4,IFNγ
PMEPA1,-6.336749,-0.3585459,2.346636602477672e-10,5.564344711795056e-06,SMAD4,IFNγ
ATP5MD,-6.592158,-0.6882981,4.3347880181087506e-11,1.027864934853947e-06,ATP5MD,IFNγ
CHCHD2,-9.959343,-0.22881147,2.2957450523641774e-23,5.443670668165938e-19,CHCHD2,IFNγ
CD47,-7.657125,-0.8177204,1.9014131684859677e-14,4.5086309051139267e-10,CD47,IFNγ
ATP1B1,-7.76331,-0.9315669,8.274098559726205e-15,1.9619542504822778e-10,ATP1B1,IFNγ
SQLE,4.465898,0.8571623,7.973351121476029e-06,0.02700915739891994,NPC1,IFNγ
QPRT,4.348409,0.8258413,1.371284894448536e-05,0.03612878601907076,NPC1,IFNγ
HMGB3,4.1863194,0.6624347,2.83514181967671e-05,0.04562536299383801,NPC1,IFNγ
FDFT1,4.1350446,0.6837688,3.5488551297326945e-05,0.04562536299383801,NPC1,IFNγ
MLEC,-4.0485377,-0.14438613,5.153862435124473e-05,0.047003225408335195,NPC1,IFNγ
TPM3,-4.052806,-0.11266204,5.060694092557633e-05,0.047003225408335195,NPC1,IFNγ
TIMP1,-4.0741663,-0.10645435,4.61795172002409e-05,0.04562536299383801,NPC1,IFNγ
VMP1,-4.0754504,-0.15109,4.592540616482728e-05,0.04562536299383801,NPC1,IFNγ
CST3,-4.0790854,-0.123111814,4.521319255805397e-05,0.04562536299383801,NPC1,IFNγ
DYNLT1,-4.0813284,-0.11767415,4.47790548975732e-05,0.04562536299383801,NPC1,IFNγ
PMEPA1,-4.0848007,-0.07845276,4.411463374151771e-05,0.04562536299383801,NPC1,IFNγ
MALAT1,-4.086899,-0.0794614,4.3717755468576546e-05,0.04562536299383801,NPC1,IFNγ
PLAUR,-4.0901546,-0.20986454,4.310860833413572e-05,0.04562536299383801,NPC1,IFNγ
TUBB4B,-4.1057267,-0.11197329,4.030456793736726e-05,0.04562536299383801,NPC1,IFNγ
GUK1,-4.1757207,-0.09392477,2.9704382222287684e-05,0.04562536299383801,NPC1,IFNγ
DDX5,-4.1783614,-0.14148651,2.9361668366561117e-05,0.04562536299383801,NPC1,IFNγ
TMEM59,-4.1904793,-0.23103243,2.7836572406248586e-05,0.04562536299383801,NPC1,IFNγ
TNFRSF12A,-4.261414,-0.101129636,2.031375127612088e-05,0.04378906093267076,NPC1,IFNγ
HLA-B,-4.308963,-0.1287493,1.6402179404543555e-05,0.03889284780405368,NPC1,IFNγ
SH3BGRL3,-4.3938603,-0.12839207,1.1135538329009268e-05,0.03300573560718347,NPC1,IFNγ
SSR4,-4.4678154,-0.14315243,7.902246076349259e-06,0.02700915739891994,NPC1,IFNγ
CCND1,-4.500136,-0.09086983,6.791010505941413e-06,0.02700915739891994,NPC1,IFNγ
PPIB,-4.714296,-0.13287947,2.4254777484524423e-06,0.014378232092826078,NPC1,IFNγ
HLA-A,-4.7795515,-0.16020215,1.7568657575586306e-06,0.013886266947743416,NPC1,IFNγ
IL6ST,-4.9630556,-0.27261698,6.939268732257382e-07,0.008227197008964352,NPC1,IFNγ
PLP2,-5.038096,-0.1806184,4.701858702789697e-07,0.008227197008964352,NPC1,IFNγ
LAMP2,-6.22632,-1.4504975,4.775188652785088e-10,1.1322927333484002e-05,LAMP2,IFNγ
CTSB,-8.9108925,-1.0424259,5.062335879322241e-19,1.2003810837048898e-14,CTSB,IFNγ
CMSS1,-9.676629,-2.0383341,3.79007371922942e-22,8.9870228030368e-18,CMSS1,IFNγ
IGFBP5,6.919846,1.2729996,4.521343684480027e-12,1.9492745717525527e-09,JAK1,IFNγ
PMEPA1,6.7102976,0.27034566,1.9422788174021863e-11,7.940571606593214e-09,JAK1,IFNγ
DCBLD2,6.4774923,0.48859328,9.325939263334648e-11,3.5101059017808127e-08,JAK1,IFNγ
NT5DC2,6.0887394,0.91104174,1.13803035750861e-09,3.854996548177737e-07,JAK1,IFNγ
ARL4C,6.0589123,0.7735387,1.3704515974394426e-09,4.513353927567231e-07,JAK1,IFNγ
TPM1,5.6157465,0.28894147,1.9571549106778343e-08,5.737346718354107e-06,JAK1,IFNγ
SLC7A11,5.567794,0.5313993,2.579849674922501e-08,7.370288613465343e-06,JAK1,IFNγ
AMIGO2,5.538151,0.80902225,3.0568183458687136e-08,8.628961502052254e-06,JAK1,IFNγ
THBS1,5.0459986,0.74046034,4.511582564879271e-07,0.00011628113671567094,JAK1,IFNγ
SOX9,4.909487,1.1893001,9.131506741474913e-07,0.00023034711473814162,JAK1,IFNγ
WWTR1,4.891786,0.6768566,9.992507751124762e-07,0.00024594858617779295,JAK1,IFNγ
ID3,4.822459,0.38855925,1.4179889364616756e-06,0.0003296407221703848,JAK1,IFNγ
GTF2I,4.73582,0.5373101,2.1817152027578417e-06,0.000497431066228788,JAK1,IFNγ
MICAL2,4.5083303,0.8258893,6.533977977079362e-06,0.001347249441673964,JAK1,IFNγ
ITGAV,4.48153,0.6259235,7.410981121588169e-06,0.0014892303758906665,JAK1,IFNγ
FSCN1,4.438192,0.7094393,9.071781622851058e-06,0.001748862486512555,JAK1,IFNγ
PTHLH,4.3205433,1.1363032,1.5564554168818827e-05,0.0028609822360545116,JAK1,IFNγ
MARCKSL1,4.143314,0.55733484,3.423229339226312e-05,0.006012712154943282,JAK1,IFNγ
CRIP2,4.141173,0.6892658,3.4553453833806276e-05,0.006024496303729517,JAK1,IFNγ
FAT1,4.1286216,0.71103877,3.6494433999614235e-05,0.006316467291962429,JAK1,IFNγ
LRRC17,4.0913005,0.74748755,4.289608933761728e-05,0.007281582578657397,JAK1,IFNγ
VCL,4.0790815,0.52303916,4.521396796365528e-05,0.007603642612441092,JAK1,IFNγ
CBX1,4.026994,0.38497224,5.6494381618672174e-05,0.00917530669138325,JAK1,IFNγ
ATP1A1,3.9646816,0.4742517,7.349394957887648e-05,0.011637715600482618,JAK1,IFNγ
MAPKAP1,3.9265852,0.7690951,8.616034088145071e-05,0.012930594955575692,JAK1,IFNγ
CD320,3.8534012,0.42854616,0.00011648831559539902,0.01674042993574607,JAK1,IFNγ
TSC22D1,3.8077557,0.38303494,0.0001402337601973266,0.019238159722201102,JAK1,IFNγ
ITGA2,3.8075342,0.80372185,0.0001403593805643046,0.019238159722201102,JAK1,IFNγ
BRI3BP,3.7614088,0.93329644,0.00016895909494453947,0.022507629546769214,JAK1,IFNγ
TNFRSF11B,3.7382998,0.5177763,0.00018526890476494291,0.024406090387701813,JAK1,IFNγ
SLC3A2,3.7336116,0.22756343,0.00018875347818619103,0.02472774847928708,JAK1,IFNγ
FAM136A,3.7252135,0.4607064,0.0001951500267391684,0.025148899098038916,JAK1,IFNγ
JUND,3.6075466,0.575797,0.0003091060771341679,0.03778104794332675,JAK1,IFNγ
BAG1,3.5929651,0.6118818,0.0003269363907869649,0.03915310958757834,JAK1,IFNγ
CCDC88A,3.5855637,0.43808943,0.0003363509878231647,0.03970745171300579,JAK1,IFNγ
COTL1,3.5811152,0.1769538,0.0003421305497638096,0.040119126411652696,JAK1,IFNγ
GORASP2,3.5801003,0.5784215,0.00034346249416183775,0.040119126411652696,JAK1,IFNγ
DKK1,3.5207038,0.6928897,0.0004304031160357777,0.049154822541225204,JAK1,IFNγ
SLC39A6,-3.5202239,-0.6322242,0.00043118265387039653,0.049154822541225204,JAK1,IFNγ
PSMA2,-3.5333657,-0.26335916,0.00041030453567931114,0.047228840534115656,JAK1,IFNγ
DRAM1,-3.5522478,-0.8250131,0.000381955052174491,0.04418008876664161,JAK1,IFNγ
OASL,-3.552857,-1.4059987,0.0003810717818874064,0.04418008876664161,JAK1,IFNγ
DDX60L,-3.5853791,-0.86450016,0.00033658897580609665,0.03970745171300579,JAK1,IFNγ
KARS,-3.5864127,-0.45369336,0.0003352582695740149,0.03970745171300579,JAK1,IFNγ
ATP6V1B2,-3.5949216,-1.0172861,0.0003244892783538886,0.03905730846866704,JAK1,IFNγ
PSMB8-AS1,-3.5965643,-2.1207554,0.0003224478777814834,0.039009612642625174,JAK1,IFNγ
MAX,-3.604132,-0.6124883,0.00031319796104577766,0.03808487206316657,JAK1,IFNγ
STAT2,-3.6224048,-1.8630977,0.0002918767901899811,0.03586001268904058,JAK1,IFNγ
CASP8,-3.6447017,-0.4242724,0.0002677022106094906,0.03306122301027209,JAK1,IFNγ
ERAP2,-3.6524723,-0.6606582,0.00025972768095988447,0.03224430770115592,JAK1,IFNγ
STOM,-3.6738276,-0.76856166,0.00023894395833545803,0.029820206000265165,JAK1,IFNγ
MVP,-3.681026,-0.8739642,0.00023229724959885858,0.0291440866798314,JAK1,IFNγ
SYNE2,-3.681026,-0.8449988,0.00023229724959885858,0.0291440866798314,JAK1,IFNγ
CDC26,-3.699059,-0.3884877,0.00021640021488445604,0.02744001013550921,JAK1,IFNγ
IFI27,-3.7059438,-2.2604012,0.0002106050308174728,0.026848744573892018,JAK1,IFNγ
POMP,-3.712607,-0.09521461,0.00020513534111508028,0.026292806532544778,JAK1,IFNγ
EIF1AY,-3.7261732,-0.5202934,0.00019440881510095963,0.025148899098038916,JAK1,IFNγ
PTPRN2,-3.7313044,-0.59468883,0.00019049085650059064,0.024818237304076955,JAK1,IFNγ
MITD1,-3.754487,-0.79640496,0.00017369677755491828,0.023009485974202357,JAK1,IFNγ
RSPO3,-3.7646756,-1.0002486,0.00016676538433593665,0.022340908437139716,JAK1,IFNγ
SPP1,-3.7705822,-0.44103757,0.00016286720902958119,0.02194265488925812,JAK1,IFNγ
OGFR,-3.771376,-0.6220124,0.00016234997429646295,0.02194265488925812,JAK1,IFNγ
NLRC5,-3.7904425,-1.5749198,0.0001503791884374542,0.020493053541545483,JAK1,IFNγ
CFH,-3.8077924,-0.6810029,0.00014021283376770212,0.019238159722201102,JAK1,IFNγ
PSMB2,-3.8256226,-0.2046767,0.00013044204167962916,0.018194362895925686,JAK1,IFNγ
ACO1,-3.8280773,-0.52913076,0.00012914816297811447,0.018120480713236985,JAK1,IFNγ
CD274,-3.835405,-1.2884555,0.00012535754619756156,0.017693322234741547,JAK1,IFNγ
HLA-DPA1,-3.838949,-2.0674343,0.0001235621580220819,0.017544346652812015,JAK1,IFNγ
TMEM140,-3.8466456,-1.6876562,0.00011974595127524677,0.017104915642401512,JAK1,IFNγ
TRIM69,-3.8574803,-1.51794,0.00011456193479964651,0.016563979255909866,JAK1,IFNγ
UHMK1,-3.8609133,-0.5089118,0.00011296396224688383,0.01643313786992705,JAK1,IFNγ
ZNF267,-3.8786695,-1.2337407,0.0001050293276306058,0.015373181585042745,JAK1,IFNγ
IRF2,-3.8821764,-0.80417544,0.0001035257127031936,0.015247215525578428,JAK1,IFNγ
MIR4435-2HG,-3.8959458,-0.37496558,9.781627156764577e-05,0.014496371446325103,JAK1,IFNγ
IL6,-3.9199407,-0.7835197,8.857079833648232e-05,0.013208746982104835,JAK1,IFNγ
NEAT1,-3.9265852,-0.31355554,8.616034088145071e-05,0.012930594955575692,JAK1,IFNγ
C1R,-3.9270651,-2.125938,8.598867401430722e-05,0.012930594955575692,JAK1,IFNγ
SQOR,-3.9326024,-0.8555918,8.403113896209995e-05,0.01285513785206009,JAK1,IFNγ
GCLM,-3.934725,-0.17560455,8.329197713029475e-05,0.012824801050087983,JAK1,IFNγ
DOCK10,-3.9403546,-0.70021516,8.13612378810157e-05,0.012609396553167609,JAK1,IFNγ
MCL1,-3.9403732,-0.45200753,8.135497773387324e-05,0.012609396553167609,JAK1,IFNγ
SCO1,-3.9611933,-0.55244714,7.457615386448058e-05,0.01171092556579181,JAK1,IFNγ
NTMT1,-3.9642756,-0.46415135,7.361915233098822e-05,0.011637715600482618,JAK1,IFNγ
ZNFX1,-3.9735413,-0.6894317,7.081186742436032e-05,0.011345209461935351,JAK1,IFNγ
CCDC71L,-4.0048084,-0.82602614,6.20677659283866e-05,0.010011910650978933,JAK1,IFNγ
CTSL,-4.0289507,-0.1498467,5.6026321300987405e-05,0.009162042280613885,JAK1,IFNγ
BAK1,-4.0481467,-0.8220057,5.1624779320836324e-05,0.008500880328164382,JAK1,IFNγ
NBN,-4.064906,-0.5992796,4.805178526819386e-05,0.0079678596662896,JAK1,IFNγ
CXCL9,-4.067933,-2.3376877,4.74319677254907e-05,0.007920470554273489,JAK1,IFNγ
VCAM1,-4.0907836,-1.5529157,4.2991799975203934e-05,0.007281582578657397,JAK1,IFNγ
CARHSP1,-4.11153,-0.4544678,3.930458573881125e-05,0.006753553166947045,JAK1,IFNγ
LGALS3BP,-4.1901035,-0.35198933,2.7882693487614185e-05,0.0049339882684948325,JAK1,IFNγ
HLA-C,-4.20786,-0.1508728,2.5780059487255935e-05,0.0045962163200136295,JAK1,IFNγ
LMO4,-4.2090783,-0.85770077,2.5641473985485203e-05,0.0045962163200136295,JAK1,IFNγ
APOBEC3G,-4.234605,-1.1346506,2.289538877684161e-05,0.00414424014256846,JAK1,IFNγ
NAMPT,-4.2779245,-0.24555154,1.8864374680022164e-05,0.003440861941636043,JAK1,IFNγ
PSMA5,-4.332633,-0.17301264,1.4733663470563118e-05,0.0027294111579218177,JAK1,IFNγ
MCUB,-4.3468637,-0.76055247,1.3809796161506778e-05,0.0025784085557610135,JAK1,IFNγ
USP30-AS1,-4.353102,-2.4642465,1.3422443277647385e-05,0.0025259759920601174,JAK1,IFNγ
HLA-DRB1,-4.353176,-1.6946774,1.3417921880942637e-05,0.0025259759920601174,JAK1,IFNγ
DESI1,-4.3845725,-0.66385525,1.1621377711012626e-05,0.002222307324867189,JAK1,IFNγ
TRIM38,-4.4569817,-1.0567474,8.31217877731417e-06,0.0016155605177678163,JAK1,IFNγ
IFI44L,-4.458384,-1.986042,8.25797751984732e-06,0.0016155605177678163,JAK1,IFNγ
GUK1,-4.469256,-0.11719915,7.849223985793587e-06,0.0015510066595928128,JAK1,IFNγ
TAPBP,-4.478761,-0.60282326,7.507740388449819e-06,0.001495996135217833,JAK1,IFNγ
NEXN,-4.4819174,-0.77547044,7.397530358687834e-06,0.0014892303758906665,JAK1,IFNγ
TEX29,-4.4924383,-1.9818702,7.041228333225016e-06,0.0014393241917019964,JAK1,IFNγ
PSME1,-4.5231886,-0.5386896,6.091488802299876e-06,0.0012670296708783741,JAK1,IFNγ
IL11,-4.5277476,-0.37453973,5.961569773436731e-06,0.0012509800218383344,JAK1,IFNγ
RBCK1,-4.549269,-0.33023056,5.383253765893153e-06,0.0011397117258648073,JAK1,IFNγ
CREG1,-4.569905,-0.76035553,4.879459269912858e-06,0.0010423580018754388,JAK1,IFNγ
IFI44,-4.5786905,-1.061363,4.678958144889718e-06,0.0010086132321056817,JAK1,IFNγ
HEG1,-4.5890636,-1.1511633,4.452385806124496e-06,0.0009685777269249913,JAK1,IFNγ
CXCL10,-4.5982924,-1.5210853,4.259677493187303e-06,0.0009352358585042347,JAK1,IFNγ
CYB5A,-4.6443624,-0.55409616,3.4112813437413605e-06,0.0007559654506803284,JAK1,IFNγ
ECI2,-4.685412,-0.58237815,2.7939719112516752e-06,0.0006250062449018843,JAK1,IFNγ
SOCS3,-4.704682,-0.9040249,2.5426222983435513e-06,0.0005741967613173551,JAK1,IFNγ
GOLM1,-4.789697,-0.6330944,1.6703312920261696e-06,0.0003845329669565489,JAK1,IFNγ
DNPEP,-4.823198,-0.5006397,1.4127481072674479e-06,0.0003296407221703848,JAK1,IFNγ
BATF3,-4.8312454,-1.0856093,1.3568178026642302e-06,0.00032172863736774226,JAK1,IFNγ
OPTN,-4.864358,-0.86262286,1.1482888504124632e-06,0.00027503257798970024,JAK1,IFNγ
CD7,-4.879936,-1.8616818,1.0612015573711346e-06,0.00025676746253453414,JAK1,IFNγ
BTN3A2,-4.8904386,-1.2380471,1.0061155895430969e-06,0.00024594858617779295,JAK1,IFNγ
PLAUR,-4.906072,-0.4838071,9.291837685953961e-07,0.0002319242686414109,JAK1,IFNγ
CIITA,-4.999947,-1.7244672,5.734601469561857e-07,0.0001462138387594094,JAK1,IFNγ
SOCS1,-5.076177,-1.8854527,3.8510480632401127e-07,0.00010034730953357094,JAK1,IFNγ
RALB,-5.153791,-1.1218349,2.5527260126293157e-07,6.72558213460737e-05,JAK1,IFNγ
SLC12A8,-5.176992,-0.9313614,2.254918541484366e-07,6.0077110624356505e-05,JAK1,IFNγ
GSTK1,-5.202408,-0.72556525,1.9672267875857754e-07,5.3007819985493076e-05,JAK1,IFNγ
MT2A,-5.237902,-0.20227307,1.6241231393768428e-07,4.4265756184946776e-05,JAK1,IFNγ
CNDP2,-5.258556,-0.79866326,1.4519102425073337e-07,4.0032204267830114e-05,JAK1,IFNγ
CEBPB,-5.3923545,-0.3399376,6.954032054972761e-08,1.9399295069119307e-05,JAK1,IFNγ
PARP9,-5.5777793,-1.3232571,2.4360850939233622e-08,7.044445091111069e-06,JAK1,IFNγ
DYNLT1,-5.6155066,-0.25519153,1.9598729933648897e-08,5.737346718354107e-06,JAK1,IFNγ
HLA-A,-5.6393538,-0.19870445,1.706896578601236e-08,5.123282490100317e-06,JAK1,IFNγ
GSDMD,-5.657534,-0.653896,1.5356310603716776e-08,4.6683184235299e-06,JAK1,IFNγ
PSMA4,-5.694191,-0.23907024,1.2395823996508538e-08,3.81726985201572e-06,JAK1,IFNγ
DTX3L,-5.863299,-1.4662784,4.5375978706817676e-09,1.4157305356527115e-06,JAK1,IFNγ
C1S,-6.0018415,-1.8203685,1.9509214142227636e-09,6.16803314320669e-07,JAK1,IFNγ
IFIT3,-6.017198,-1.6693286,1.774618080707037e-09,5.686451882395305e-07,JAK1,IFNγ
