names,scores,logfoldchanges,pvals,pvals_adj,comparison
MOB3B,-0.6819436,-0.39180112,0.4952746120225996,1.0,IFNγ_vs_Control
SRCAP,-0.6820593,-0.15410776,0.4952014800628298,1.0,IFNγ_vs_Control
AL121944.1,-0.682652,-0.7488328,0.4948267693223031,1.0,IFNγ_vs_Control
RHOBTB1,-0.68289053,-0.3907742,0.4946760138718098,1.0,IFNγ_vs_Control
DCAF11,-0.6830893,-0.071180776,0.49455040308729303,1.0,IFNγ_vs_Control
CHMP4B,-0.6833676,-0.18769355,0.49437457664221895,1.0,IFNγ_vs_Control
SAR1A,-0.68337846,-0.14891726,0.49436772693791,1.0,IFNγ_vs_Control
TANGO2,-0.68363506,-0.22847722,0.49420563208475543,1.0,IFNγ_vs_Control
TXNL4B,-0.6839712,-0.003986557,0.49399335367247765,1.0,IFNγ_vs_Control
NOB1,-0.68411577,-0.23869935,0.49390206613638765,1.0,IFNγ_vs_Control
HIST1H2BC,-0.6841266,-0.005969935,0.49389521993511476,1.0,IFNγ_vs_Control
BX284668.5,-0.68423504,-0.5653424,0.49382676071555454,1.0,IFNγ_vs_Control
CHN2,-0.6869277,-0.40216032,0.49212832027772335,1.0,IFNγ_vs_Control
AC026333.4,-0.6871698,-0.8731972,0.4919757283542956,1.0,IFNγ_vs_Control
GLI4,-0.687271,-0.029152213,0.491911966117343,1.0,IFNγ_vs_Control
AF117829.1,-0.68748426,-0.0387269,0.4917776244926364,1.0,IFNγ_vs_Control
DUSP2,-0.68756014,-0.3104288,0.491729812734094,1.0,IFNγ_vs_Control
ARHGEF10L,-0.6878565,-0.88703245,0.49154314309415814,1.0,IFNγ_vs_Control
IPMK,-0.68896246,-0.37806827,0.4908468826367772,1.0,IFNγ_vs_Control
KRTAP3-1,-0.68996,-1.6978438,0.49021933787979466,1.0,IFNγ_vs_Control
SOX13,-0.6901588,-0.2993049,0.49009433525330304,1.0,IFNγ_vs_Control
AC015813.1,-0.69081295,-0.29729238,0.48968308406226946,1.0,IFNγ_vs_Control
NDUFV3,-0.6908961,-0.18133861,0.4896308389273889,1.0,IFNγ_vs_Control
TRAM1L1,-0.69167316,-0.47798774,0.48914260563615086,1.0,IFNγ_vs_Control
FAM117A,-0.6919045,-0.4218939,0.48899732173743427,1.0,IFNγ_vs_Control
HMGN4,-0.69225144,-0.1846788,0.4887794394847643,1.0,IFNγ_vs_Control
TCP10L,-0.6923201,-0.3006114,0.48873632315815674,1.0,IFNγ_vs_Control
AL445183.2,-0.6923418,-0.35291496,0.4887227079019226,1.0,IFNγ_vs_Control
AC073611.1,-0.69250447,-0.008669961,0.4886205999961174,1.0,IFNγ_vs_Control
PDZD2,-0.6926851,-1.1480706,0.48850716025485386,1.0,IFNγ_vs_Control
SMAD1,-0.69297427,-0.017191166,0.4883256862038363,1.0,IFNγ_vs_Control
AL031708.1,-0.69380194,-0.13632782,0.4878064177524636,1.0,IFNγ_vs_Control
LINC01119,-0.69438386,-0.56325924,0.48744152100409577,1.0,IFNγ_vs_Control
ATG4B,-0.69472,-0.1393284,0.48723080930064844,1.0,IFNγ_vs_Control
GPRIN3,-0.6947778,-1.7074133,0.4871945627846447,1.0,IFNγ_vs_Control
NRSN2,-0.6949224,-0.031209225,0.4871039528659471,1.0,IFNγ_vs_Control
SNAP25-AS1,-0.6950886,-0.44551107,0.48699976271266554,1.0,IFNγ_vs_Control
KLF11,-0.6951862,-0.2570626,0.4869386132299619,1.0,IFNγ_vs_Control
AC027097.1,-0.69524044,-0.4382002,0.48690464308754466,1.0,IFNγ_vs_Control
AC004982.2,-0.69524044,-0.55516875,0.48690464308754466,1.0,IFNγ_vs_Control
ZNF223,-0.6954934,-0.36337665,0.4867461326863547,1.0,IFNγ_vs_Control
SLC22A17,-0.69580424,-0.7630077,0.4865514295159583,1.0,IFNγ_vs_Control
EBLN2,-0.69629216,-0.2566255,0.48624587574562106,1.0,IFNγ_vs_Control
ARHGAP17,-0.696444,0.0038968576,0.48615083573898643,1.0,IFNγ_vs_Control
C12orf4,-0.6973186,-0.027789053,0.4856034200301347,1.0,IFNγ_vs_Control
HMGN5,-0.69760054,-0.15034506,0.48542705137265496,1.0,IFNγ_vs_Control
KCNC1,-0.69823664,-0.92748696,0.4850292187524575,1.0,IFNγ_vs_Control
LZTR1,-0.6987426,-0.26080355,0.48471288713521077,1.0,IFNγ_vs_Control
CAMK2N2,-0.6991149,-0.6365778,0.4844802288411263,1.0,IFNγ_vs_Control
SEC31A,-0.6998269,-0.2358283,0.48403541026784813,1.0,IFNγ_vs_Control
NACA2,-0.70016664,-0.55126244,0.48382323989675136,1.0,IFNγ_vs_Control
FAM184A,-0.7004413,-0.75430846,0.48365173478812507,1.0,IFNγ_vs_Control
HTRA1,-0.7005136,-0.50563216,0.4836066073483468,1.0,IFNγ_vs_Control
CARMIL2,-0.700716,-1.3864347,0.4834802626737764,1.0,IFNγ_vs_Control
TCF21,-0.70078105,-0.88934374,0.48343965569055036,1.0,IFNγ_vs_Control
CPQ,-0.7013232,-0.011705944,0.48310133616480144,1.0,IFNγ_vs_Control
MALINC1,-0.7017425,-0.7586229,0.48283979058148774,1.0,IFNγ_vs_Control
AC017100.1,-0.7020027,-0.9558267,0.4826774906394691,1.0,IFNγ_vs_Control
MAP1A,-0.7035821,-0.5445679,0.48169305638190607,1.0,IFNγ_vs_Control
AC015712.2,-0.7036399,-0.5824901,0.48165703376322144,1.0,IFNγ_vs_Control
RFX7,-0.7038965,-0.13526449,0.48149720107691685,1.0,IFNγ_vs_Control
AP002748.3,-0.7040917,-0.48643702,0.48137565751564393,1.0,IFNγ_vs_Control
FZD1,-0.7043664,-0.12963526,0.4812046245009528,1.0,IFNγ_vs_Control
RHOF,-0.70438087,-0.4473306,0.4811956236798407,1.0,IFNγ_vs_Control
IMMT,-0.7050495,-0.25648215,0.48077943586856764,1.0,IFNγ_vs_Control
LINC00630,-0.70575064,-0.5859991,0.48034321178395767,1.0,IFNγ_vs_Control
AC090568.2,-0.70627475,-0.9749991,0.48001730893475425,1.0,IFNγ_vs_Control
UNC5C,-0.70756865,-0.08212461,0.4792131826107734,1.0,IFNγ_vs_Control
LINC02387,-0.7076698,-0.33746767,0.47915032106773925,1.0,IFNγ_vs_Control
FMO4,-0.70774573,-1.2660664,0.47910317786468415,1.0,IFNγ_vs_Control
AC093627.5,-0.707771,-0.8447865,0.47908746402640123,1.0,IFNγ_vs_Control
AC009126.1,-0.7078216,-0.99397194,0.47905603719396883,1.0,IFNγ_vs_Control
AC130343.2,-0.70831317,-0.30666545,0.4787508065449474,1.0,IFNγ_vs_Control
COPS2,-0.7085661,-0.27055636,0.47859374395039755,1.0,IFNγ_vs_Control
RARB,-0.7085661,-0.24385321,0.47859374395039755,1.0,IFNγ_vs_Control
ZC2HC1C,-0.7090505,-0.7310113,0.4782931598043003,1.0,IFNγ_vs_Control
TMEM241,-0.7106046,-0.2757464,0.47732929585894956,1.0,IFNγ_vs_Control
CLCN2,-0.7111612,-0.80072784,0.47698435675003503,1.0,IFNγ_vs_Control
ZNF416,-0.7114973,-0.38806945,0.4767761154733957,1.0,IFNγ_vs_Control
KSR1,-0.71205753,-0.30550197,0.4764291573411388,1.0,IFNγ_vs_Control
REPS2,-0.7121985,-1.6975847,0.4763418799846172,1.0,IFNγ_vs_Control
EVI5L,-0.7125563,-0.35922274,0.4761203691214978,1.0,IFNγ_vs_Control
HOXA-AS3,-0.71267194,-0.6396326,0.4760487817261899,1.0,IFNγ_vs_Control
DUSP18,-0.7127876,-0.1734499,0.4759772002312119,1.0,IFNγ_vs_Control
AL391422.3,-0.71349597,-0.52000487,0.47553889234933866,1.0,IFNγ_vs_Control
FTCDNL1,-0.7135249,-0.66266704,0.4755210069354743,1.0,IFNγ_vs_Control
KLHL22,-0.7139586,-0.39803317,0.47525277001011523,1.0,IFNγ_vs_Control
ALDH5A1,-0.71396947,-1.1052983,0.47524606515091705,1.0,IFNγ_vs_Control
BCO2,-0.71405256,-0.91349787,0.4751946629548166,1.0,IFNγ_vs_Control
C2orf42,-0.71432364,-0.26018193,0.4750270682945157,1.0,IFNγ_vs_Control
B4GALT1-AS1,-0.7143779,-0.59020346,0.47499355325606274,1.0,IFNγ_vs_Control
GNL1,-0.7154947,-0.08874835,0.47430343230892646,1.0,IFNγ_vs_Control
RELL2,-0.71602595,-0.7002019,0.4739753158130402,1.0,IFNγ_vs_Control
GTF2E1,-0.71660423,-0.021284502,0.47361832405506166,1.0,IFNγ_vs_Control
TMEM144,-0.7166368,-0.3506126,0.47359824766197844,1.0,IFNγ_vs_Control
PPP1R13L,-0.7168319,-0.31130594,0.47347779913171295,1.0,IFNγ_vs_Control
EXOSC9,-0.71767765,-0.19460759,0.4729560502404305,1.0,IFNγ_vs_Control
NBPF3,-0.7180969,-0.5177044,0.4726975228496949,1.0,IFNγ_vs_Control
SEZ6L2,-0.7187222,-0.039549008,0.47231210503135224,1.0,IFNγ_vs_Control
AL355388.2,-0.71937996,-0.78692424,0.4719068234882934,1.0,IFNγ_vs_Control
ZNF433,-0.7199366,-0.6270613,0.4715640427061223,1.0,IFNγ_vs_Control
SERTAD2,-0.7201968,-0.014375877,0.4714038286701362,1.0,IFNγ_vs_Control
MED6,-0.7203486,-0.23028961,0.471310384347169,1.0,IFNγ_vs_Control
CASC10,-0.72071004,-1.6629313,0.47108793899017265,1.0,IFNγ_vs_Control
AC004812.2,-0.72084016,-0.27794924,0.47100787284355405,1.0,IFNγ_vs_Control
OSER1-DT,-0.7209269,-0.4057682,0.47095449958415825,1.0,IFNγ_vs_Control
MIPEP,-0.7211654,-0.058487095,0.4708077403307537,1.0,IFNγ_vs_Control
RBFOX2,-0.7212847,-0.20407616,0.47073437017044895,1.0,IFNγ_vs_Control
FAM171A2,-0.7214582,-1.0575751,0.47062766120440136,1.0,IFNγ_vs_Control
AC025181.2,-0.7215847,-0.9941864,0.47054986100257246,1.0,IFNγ_vs_Control
FAM95B1,-0.72190636,-1.8509943,0.4703520581924845,1.0,IFNγ_vs_Control
AC090692.1,-0.7220979,-0.68303657,0.4702342873257078,1.0,IFNγ_vs_Control
SLC4A8,-0.72244126,-1.0660849,0.47002322936991336,1.0,IFNγ_vs_Control
GPC2,-0.7226581,-0.49115074,0.4698899565786492,1.0,IFNγ_vs_Control
BMP4,-0.72315687,-0.46838328,0.4695835084176949,1.0,IFNγ_vs_Control
KLHL24,-0.7231749,-0.70219594,0.4695724072977989,1.0,IFNγ_vs_Control
SKIV2L,-0.7236954,-0.055536564,0.4692527573066453,1.0,IFNγ_vs_Control
AC091271.1,-0.7238327,-0.19853471,0.4691684252977414,1.0,IFNγ_vs_Control
FAM149B1,-0.7239195,-0.94951564,0.46911516729561087,1.0,IFNγ_vs_Control
ROBO3,-0.72428817,-0.45877337,0.4688888580974613,1.0,IFNγ_vs_Control
ZNF543,-0.7246893,-0.5107534,0.4686426490920024,1.0,IFNγ_vs_Control
FAR2,-0.72606635,-0.08641844,0.4677980978695431,1.0,IFNγ_vs_Control
NAPRT,-0.7262471,-0.06823199,0.46768732700581817,1.0,IFNγ_vs_Control
SLC39A11,-0.7266121,-0.33278036,0.46746361420307536,1.0,IFNγ_vs_Control
DIAPH2,-0.7266374,-0.046884265,0.4674481115536877,1.0,IFNγ_vs_Control
PFKFB2,-0.7268109,-0.6130154,0.4673418153498078,1.0,IFNγ_vs_Control
AC068888.1,-0.7269229,-0.32959592,0.4672731728407845,1.0,IFNγ_vs_Control
TMEM63A,-0.72698075,1.0502261e-05,0.46723774663630324,1.0,IFNγ_vs_Control
AL445250.1,-0.7279494,-0.6971615,0.46664457914558377,1.0,IFNγ_vs_Control
ZBTB5,-0.728365,-0.2197545,0.4663901765003008,1.0,IFNγ_vs_Control
GALNT13,-0.72879875,-0.40375927,0.4661247949709595,1.0,IFNγ_vs_Control
C3orf38,-0.7288457,-0.03763929,0.46609605034000146,1.0,IFNγ_vs_Control
NOP16,-0.7298866,-0.18031214,0.4654594987193945,1.0,IFNγ_vs_Control
NAA11,-0.7302589,-0.23043199,0.46523196045196324,1.0,IFNγ_vs_Control
RNF123,-0.7304613,-0.10667188,0.46510827627927376,1.0,IFNγ_vs_Control
LCP1,-0.73210216,-0.28542367,0.46410622623069364,1.0,IFNγ_vs_Control
FABP4,-0.7323768,-1.4734681,0.46393859968554274,1.0,IFNγ_vs_Control
CYP26B1,-0.73304546,-0.600792,0.46353070233203464,1.0,IFNγ_vs_Control
AC006504.1,-0.73338884,-0.6937887,0.46332131919713604,1.0,IFNγ_vs_Control
ZNF565,-0.7339165,-0.48071423,0.4629996331507197,1.0,IFNγ_vs_Control
PROCR,-0.73405385,-0.052344028,0.46291592707207496,1.0,IFNγ_vs_Control
LINC00847,-0.73407555,-0.24322233,0.4629027110941819,1.0,IFNγ_vs_Control
AL136454.1,-0.7348851,-0.39222836,0.462409465150045,1.0,IFNγ_vs_Control
POLR2G,-0.7351128,-0.16370177,0.4622707925805052,1.0,IFNγ_vs_Control
LRRFIP2,-0.7354887,-0.31610632,0.4620419235662302,1.0,IFNγ_vs_Control
AL031963.3,-0.7355357,-0.6660111,0.4620133193873672,1.0,IFNγ_vs_Control
ADCK1,-0.7359477,-0.38884115,0.46176252508790605,1.0,IFNγ_vs_Control
NPAS1,-0.73634166,-0.9519493,0.4615228016453041,1.0,IFNγ_vs_Control
LINC02476,-0.73669946,-0.119050406,0.4613051314327782,1.0,IFNγ_vs_Control
LINC02588,-0.73704284,-0.57601464,0.46109630991606665,1.0,IFNγ_vs_Control
STOX2,-0.7381958,-1.0074534,0.4603954959145955,1.0,IFNγ_vs_Control
HSD17B8,-0.7383909,-0.87220037,0.4602769218169027,1.0,IFNγ_vs_Control
PCDHGC3,-0.73860776,-0.7113079,0.46014519285944044,1.0,IFNγ_vs_Control
SDE2,-0.7388319,-0.021458684,0.4600090951007869,1.0,IFNγ_vs_Control
ATOH8,-0.73931617,-0.5183792,0.4597150253055351,1.0,IFNγ_vs_Control
AP1G2,-0.7396126,-0.4943492,0.45953512406752284,1.0,IFNγ_vs_Control
DOPEY1,-0.73973906,-0.25610656,0.45945834895988835,1.0,IFNγ_vs_Control
NUPL2,-0.7401619,-0.23035523,0.4592017528929381,1.0,IFNγ_vs_Control
BBIP1,-0.7401981,-0.06641929,0.4591798253297712,1.0,IFNγ_vs_Control
RBM34,-0.740292,-0.08867231,0.4591228164109108,1.0,IFNγ_vs_Control
BPGM,-0.74044746,-0.040506057,0.4590285411327071,1.0,IFNγ_vs_Control
LSP1,-0.74158233,-0.29292223,0.4583404412622861,1.0,IFNγ_vs_Control
LYG2,-0.74201244,-0.9712459,0.45807981579725743,1.0,IFNγ_vs_Control
PRR22,-0.7422654,-0.14297518,0.45792654554598133,1.0,IFNγ_vs_Control
STARD9,-0.74261963,-0.57661456,0.4577120155457537,1.0,IFNγ_vs_Control
AC093157.1,-0.74303883,-0.23002778,0.45745815499442244,1.0,IFNγ_vs_Control
NDUFV1,-0.743281,-0.30038705,0.45731156466447054,1.0,IFNγ_vs_Control
ZNF641,-0.74412316,-0.49449244,0.45680198581176223,1.0,IFNγ_vs_Control
TYW1B,-0.744293,-0.6664162,0.4566992339133731,1.0,IFNγ_vs_Control
AC007040.2,-0.74493635,-0.69635373,0.45631020619731044,1.0,IFNγ_vs_Control
AC107068.1,-0.74498695,-0.9302107,0.4562796164175008,1.0,IFNγ_vs_Control
CFD,-0.74541706,-0.5155442,0.45601964984860577,1.0,IFNγ_vs_Control
MANEA-DT,-0.7455905,-0.81554675,0.4559148129681848,1.0,IFNγ_vs_Control
AP006621.3,-0.7460929,-0.28623194,0.4556112993276281,1.0,IFNγ_vs_Control
REP15,-0.7466531,-0.40134257,0.45527298300162,1.0,IFNγ_vs_Control
FAM41C,-0.7472603,-0.83064234,0.45490645153820686,1.0,IFNγ_vs_Control
RRP12,-0.748706,-0.027826402,0.4540344269123292,1.0,IFNγ_vs_Control
ADAM8,-0.74917585,-0.14574018,0.45375122198992635,1.0,IFNγ_vs_Control
LRRC8B,-0.74935657,-0.3901344,0.453642323557929,1.0,IFNγ_vs_Control
SNPH,-0.7494505,-0.533398,0.45358570220073713,1.0,IFNγ_vs_Control
NGF,-0.7495806,-0.05368822,0.45350730998141087,1.0,IFNγ_vs_Control
ZNF691,-0.7497216,-0.34698996,0.45342239370459025,1.0,IFNγ_vs_Control
AC073335.2,-0.74982643,-0.4584002,0.45335925664903176,1.0,IFNγ_vs_Control
KDM6A,-0.750224,-0.029418204,0.45311981637352927,1.0,IFNγ_vs_Control
AC025164.1,-0.7508673,-1.2460095,0.4527325097428522,1.0,IFNγ_vs_Control
GLT8D2,-0.7523528,-0.34351367,0.45183893776012085,1.0,IFNγ_vs_Control
BICRAL,-0.7525877,-0.4119287,0.4516977099741535,1.0,IFNγ_vs_Control
AC010331.1,-0.75295633,-0.48388216,0.4514761413186089,1.0,IFNγ_vs_Control
AC007114.2,-0.75369364,-0.39709738,0.4510331885039347,1.0,IFNγ_vs_Control
THAP8,-0.75378764,-0.6227884,0.450976751411606,1.0,IFNγ_vs_Control
CACNG7,-0.7538708,-0.24443941,0.45092682962370645,1.0,IFNγ_vs_Control
ZNF888,-0.7539539,-0.6300874,0.4508769109641849,1.0,IFNγ_vs_Control
AC144652.1,-0.7553924,-0.8607736,0.45001359671708585,1.0,IFNγ_vs_Control
XPO1,-0.7554647,-0.2627368,0.4499702388261675,1.0,IFNγ_vs_Control
LHX2,-0.7560863,-0.43602735,0.4495974587112316,1.0,IFNγ_vs_Control
CASC15,-0.7568814,-1.3284404,0.44912090226789747,1.0,IFNγ_vs_Control
GNE,-0.75797296,-0.12322783,0.44846718719980183,1.0,IFNγ_vs_Control
ZNF772,-0.7581536,-0.93261015,0.44835900838161447,1.0,IFNγ_vs_Control
PHC1,-0.75874275,-0.38746068,0.44800644835154246,1.0,IFNγ_vs_Control
AC004825.2,-0.7594548,-0.6243309,0.4475805584781416,1.0,IFNγ_vs_Control
TRPC1,-0.759715,-0.32087907,0.4474249607409413,1.0,IFNγ_vs_Control
MFSD13A,-0.76039445,-0.7571185,0.4470188227816738,1.0,IFNγ_vs_Control
LCA5L,-0.76050293,-0.4466752,0.44695403294003166,1.0,IFNγ_vs_Control
ZNF589,-0.7616667,-0.76913464,0.44625895843796226,1.0,IFNγ_vs_Control
ASB13,-0.7619775,-0.43882442,0.4460734216119904,1.0,IFNγ_vs_Control
ATP6AP1L,-0.762151,-0.17087859,0.44596988527917036,1.0,IFNγ_vs_Control
ZNF418,-0.7630365,-0.4049329,0.4454416318564941,0.9998402096347205,IFNγ_vs_Control
TFAP4,-0.76366174,-0.0529422,0.4450688351699257,0.9990980043121536,IFNγ_vs_Control
LINC00476,-0.7640449,-0.048001636,0.44484050431381694,0.9986799884765412,IFNγ_vs_Control
HAUS5,-0.76451474,-0.10077678,0.4445605671409586,0.9981460248126514,IFNγ_vs_Control
ARC,-0.76479304,-0.32307684,0.44439480560892286,0.997868336230945,IFNγ_vs_Control
AL137802.2,-0.7647966,-1.0233421,0.4443926530937876,0.997868336230945,IFNγ_vs_Control
SIRPG-AS1,-0.76484,-2.6276722,0.4443668233762601,0.997868336230945,IFNγ_vs_Control
MARC2,-0.765852,-0.5102246,0.44376437324743667,0.9967358926251035,IFNγ_vs_Control
SLC43A1,-0.76605076,-1.0756737,0.4436460896660034,0.9965646152103327,IFNγ_vs_Control
SEPSECS-AS1,-0.7669471,-0.29465482,0.44311296197362515,0.9954613504802085,IFNγ_vs_Control
FRAT2,-0.7672543,-0.5672617,0.4429303210513319,0.9951453262051527,IFNγ_vs_Control
LITAF,-0.7676483,-0.23634037,0.44269617392015737,0.9947135104704606,IFNγ_vs_Control
AMPD3,-0.7680639,-1.5156938,0.4424492147089186,0.9942528221358868,IFNγ_vs_Control
LINC02241,-0.7682446,-0.19978452,0.4423418657243242,0.9941058022988508,IFNγ_vs_Control
AL022323.4,-0.7688157,-0.5406316,0.44200274089009195,0.9935319927941852,IFNγ_vs_Control
AC046143.1,-0.7689169,-0.5021463,0.44194265834393853,0.9934911181884215,IFNγ_vs_Control
ZNF77,-0.76895666,-0.5593506,0.4419190557655882,0.9934911181884215,IFNγ_vs_Control
IGF2BP1,-0.7689747,-0.20516458,0.4419083275594109,0.9934911181884215,IFNγ_vs_Control
SPTY2D1OS,-0.76903254,-0.6083784,0.4418739983014791,0.9934911181884215,IFNγ_vs_Control
SMIM2-AS1,-0.7705722,-1.1005957,0.44096054339096047,0.9916593707214013,IFNγ_vs_Control
AL645728.1,-0.77121556,-0.44714546,0.4405791858298824,0.9908957274398342,IFNγ_vs_Control
C7orf31,-0.77154803,-0.26509166,0.4403821538221877,0.9905465406404587,IFNγ_vs_Control
TMEM198,-0.7715842,-0.5604193,0.44036074034485473,0.9905465406404587,IFNγ_vs_Control
EPB41L3,-0.77187335,-1.1797112,0.4401894540244924,0.9903009804391616,IFNγ_vs_Control
SPX,-0.77227813,-0.98701805,0.43994971739243205,0.9898555554425799,IFNγ_vs_Control
GPR155,-0.77231425,-0.4404412,0.4399283159796942,0.9898555554425799,IFNγ_vs_Control
DAPL1,-0.77314913,-0.06027768,0.43943410965141094,0.988976993930738,IFNγ_vs_Control
AP001318.2,-0.7732106,-0.6675269,0.4393977520852198,0.988976993930738,IFNγ_vs_Control
PITRM1,-0.77423346,-0.036945403,0.4387927592894071,0.98781485885032,IFNγ_vs_Control
UBE2T,-0.7750286,-0.3248368,0.4383227777142037,0.9868505227078616,IFNγ_vs_Control
AC138150.2,-0.7750936,-0.6079359,0.4382843374884715,0.9868505227078616,IFNγ_vs_Control
DNAJC10,-0.7760442,-0.23037001,0.4377229041709698,0.985687132355369,IFNγ_vs_Control
AL035071.1,-0.77642727,-0.6359769,0.43749674010538253,0.9852714124208215,IFNγ_vs_Control
DOCK4,-0.7766731,-0.3005754,0.437351689138903,0.9850383028933954,IFNγ_vs_Control
AC106881.1,-0.776702,-0.66631573,0.43733462613937013,0.9850383028933954,IFNγ_vs_Control
LRRC23,-0.776767,-0.17119253,0.43729623579146415,0.9850383028933954,IFNγ_vs_Control
ZSWIM3,-0.7768899,-0.47798145,0.43722372598288817,0.9850307829459615,IFNγ_vs_Control
ZNF816,-0.7770887,-0.16306677,0.4371064453598854,0.9848601323045993,IFNγ_vs_Control
PEX12,-0.77735615,-0.14329037,0.43694867819605276,0.9845982188905068,IFNγ_vs_Control
ALDH3B1,-0.7779164,-0.17756958,0.43661832624828134,0.9840408470676977,IFNγ_vs_Control
GRAMD1C,-0.7779525,-0.5647071,0.4365970181615536,0.9840408470676977,IFNγ_vs_Control
DYNC1I1,-0.77821994,-0.38285124,0.4364393569409578,0.9838245110546622,IFNγ_vs_Control
ITGA10,-0.77981025,-0.83084506,0.43550258956656007,0.9818061802436083,IFNγ_vs_Control
LINC02018,-0.7801066,-0.52344525,0.43532813850708196,0.9815062109232602,IFNγ_vs_Control
RCN2,-0.78030175,-0.36008084,0.4352132781250766,0.9813405525771982,IFNγ_vs_Control
ETFBKMT,-0.78038126,-0.5422237,0.4351664881690638,0.981328365902505,IFNγ_vs_Control
LINC00685,-0.78047884,-0.2806597,0.43510906810014605,0.9812922030426728,IFNγ_vs_Control
TCP11L1,-0.78050417,-0.22778374,0.4350941821294574,0.9812922030426728,IFNγ_vs_Control
EEPD1,-0.780627,-0.24833612,0.43502188302452227,0.9812822384206118,IFNγ_vs_Control
AGAP2-AS1,-0.7807933,-0.021710588,0.4349240776270773,0.981154954684926,IFNγ_vs_Control
FBF1,-0.780815,-0.5350423,0.4349113213372571,0.981154954684926,IFNγ_vs_Control
LINC01311,-0.78082585,-0.7314761,0.43490494327334395,0.981154954684926,IFNγ_vs_Control
ADRB2,-0.7812198,-0.661756,0.4346732435763796,0.9809170083506428,IFNγ_vs_Control
RNASEK,-0.7823944,-0.14856292,0.4339828191311913,0.9795907289137371,IFNγ_vs_Control
MYO18A,-0.7825245,-0.11410254,0.43390638035700824,0.9795114328851275,IFNγ_vs_Control
AC008608.2,-0.78260404,-0.33386672,0.43385967160387295,0.9794992414615858,IFNγ_vs_Control
SEMA6A,-0.7827594,-0.7749429,0.4337683856150143,0.979479664765567,IFNγ_vs_Control
ST3GAL3,-0.7828715,-0.06613068,0.4337025816741975,0.9794243444436734,IFNγ_vs_Control
ANGPT2,-0.7832438,-0.1145764,0.43348398422270373,0.9790239293160063,IFNγ_vs_Control
AL355916.1,-0.7837353,-0.14511131,0.4331954483226118,0.9784654668151811,IFNγ_vs_Control
FAM228B,-0.78447986,-0.094441384,0.4327586129609978,0.9775718996409621,IFNγ_vs_Control
NR1H3,-0.7846605,-0.07666723,0.43265262342540445,0.9774255913360509,IFNγ_vs_Control
GK,-0.78537977,-0.15297762,0.4322309340175915,0.9765659749809557,IFNγ_vs_Control
AC121247.1,-0.78542674,-0.6044736,0.43220339475379266,0.9765659749809557,IFNγ_vs_Control
BCL2L11,-0.7861171,-0.22428703,0.43179889658297266,0.9757757967955253,IFNγ_vs_Control
LINC00239,-0.7862002,-0.8964447,0.4317502021818065,0.9757587489644486,IFNγ_vs_Control
TAF4B,-0.78635204,-0.20918006,0.4316612901825405,0.9756507971412068,IFNγ_vs_Control
HIST1H3F,-0.7865074,-0.91171104,0.4315702722254695,0.9755380643479822,IFNγ_vs_Control
NEXN-AS1,-0.786811,-0.9226694,0.4313925017981227,0.9752291927387822,IFNγ_vs_Control
ARHGEF17,-0.78702426,-0.10914772,0.4312676646205513,0.9750399374029857,IFNγ_vs_Control
RYR2,-0.7874146,-1.1011763,0.4310392033821132,0.9747092876784922,IFNγ_vs_Control
TSPAN2,-0.7874435,-0.785297,0.43102228312019075,0.9747092876784922,IFNγ_vs_Control
ZNF513,-0.78745794,-0.31828642,0.4310138231336935,0.9747092876784922,IFNγ_vs_Control
BVES,-0.7875447,-0.058823463,0.4309630652372495,0.9747092876784922,IFNγ_vs_Control
SNAI3-AS1,-0.78763145,-0.69386315,0.43091231080812,0.9747092876784922,IFNγ_vs_Control
AL356277.3,-0.78773266,-1.0896106,0.4308531016899624,0.9747092876784922,IFNγ_vs_Control
COCH,-0.7878483,-0.52381325,0.43078543990574825,0.9747092876784922,IFNγ_vs_Control
ABCC10,-0.78839767,-0.37688205,0.43046413062759126,0.9741520772515216,IFNγ_vs_Control
LAPTM5,-0.78856033,-0.21541551,0.43036903286160955,0.9740298279292245,IFNγ_vs_Control
C1QTNF6,-0.788582,-0.2716615,0.4303563540809132,0.9740298279292245,IFNγ_vs_Control
ASIC1,-0.78948915,-0.99749535,0.42982615270067603,0.9730797911818245,IFNγ_vs_Control
TMEM220,-0.78996986,-0.025675334,0.4295453631904308,0.9726298368956737,IFNγ_vs_Control
LIN7B,-0.7900494,-0.18727838,0.4294989270800459,0.9726175684196399,IFNγ_vs_Control
HHEX,-0.7902373,-0.75995463,0.42938918059684894,0.97246191502507,IFNγ_vs_Control
UFSP1,-0.7903747,-0.5931511,0.4293089915505277,0.9723731786843168,IFNγ_vs_Control
TMEM217,-0.7905879,-0.3468308,0.4291845047536822,0.9721840826059718,IFNγ_vs_Control
P4HTM,-0.7912457,-0.48318195,0.4288006268529584,0.971407324346742,IFNγ_vs_Control
HYKK,-0.79163605,-0.9207316,0.4285729256059375,0.9709842549176372,IFNγ_vs_Control
AC073195.1,-0.7917336,-1.0578893,0.4285160112859021,0.9709480802304167,IFNγ_vs_Control
DAW1,-0.79176974,-1.0719626,0.4284949330239608,0.9709480802304167,IFNγ_vs_Control
SRPRA,-0.7919252,-0.17399299,0.4284043033709547,0.970880516250796,IFNγ_vs_Control
ASMTL,-0.7924348,-0.039511368,0.428107200670073,0.9702999371333179,IFNγ_vs_Control
